,Data Source,Import/Export,Date,HS Code,Product Description,Purchaser,Supplier,Weight,Quantity,Amount,Destination,Origin,Product,Month/Year
1010,USA,Import,2023-08-08,,FREEZE DRIED MANGO,Mercer Foods Llc,Relifoods Joint Stock Company,5760.0,48.0,,United States of America,Vietnam,Xoài sấy,2023-08
1011,USA,Import,2024-02-13,,"DRIED MANGO LEAVES, DRIED GUAVA LEAVES, DRIEDBITTER MELON BUSH,DRIED GRAVIOLA LEAVES",Therbal Food Inc,Sai Gon Viet Star Import Export Co,7836.0,936.0,,United States of America,Vietnam,Xoài sấy,2024-02
1012,USA,Import,2023-09-05,,FREIGHT PREPAID CARGO IS STOWED IN A REFRIGERATED CONTAINER AT THE SHIPPER'S REQUESTED CARRYING TEMPERATU10 DEGREES CELSIUS 5320 CARTONS (20 PALLETS) OF 21.7056MT VIETNAM ORIGIN DRIED MANGO SLICES HS CODE: 200600 SCAC AMS CODE: SDBJ AMS HBL : CC00038481 TOTAL PKGS 5320 PK,"Savino Del Bene U.S.A., Inc",Savino Del Bene Viet Nam Company,28899.0,5320.0,,United States of America,Vietnam,Xoài sấy,2023-09
1013,USA,Import,2024-06-16,,"DRIED MANGO SLICE,CASHEW ROASTED & SALTED HALVES",Goldwater Trading Corp.,Shanghai Gwt International Trading,47860.0,4000.0,,United States of America,Vietnam,Xoài sấy,2024-06
1014,USA,Import,2024-06-16,,"DRIED MANGO SLICE,CASHEW ROASTED & SALTED HALVES",Goldwater Trading Corp.,Shanghai Gwt International Trading,47860.0,1000.0,,United States of America,Vietnam,Xoài sấy,2024-06
1015,USA,Import,2023-10-28,,"CRACKER,DRIED MANGO 500 CARTON MAXSEED HEALTHY CRACKER GROSS WEIGHT 12,500 KGS MEAS 18.24 (CBM) HS CODE 1905.90.90 300 CARTON DRIED MANGO GROSS WEIGHT 5,100 KGS MEAS 18.14 (CBM) HS CODE 2008.99.4000 112 CARTON DRIED GINGER CHUNKS(NO PROP 65) GROSS WEIGHT 2,228.80 KGS MEAS 6.77 (CBM) HS CODE 2008.99.4000 243 CARTON DRIED GINGER CHUNKS(WITH PROP 65) GROSS WEIGHT 4,835.70 KGS MEAS 14.69 (CBM) HS CODE 2008.99.4000 150 CARTON DRIED MANGO GROSS WEIGHT 2,550 KGS MEAS 9.07 (CBM) HS CODE 2008.99.4000 1080 CARTON DRIED MANGO GROSS WEIGHT 18360 KGS MEAS 65.31 (CBM) HS CODE 2008.99.4000 17 CARTON DRIED GINGER CHUNKS(WITH PROP 65) GROSS WEIGHT 338.30 KGS MEAS 1.03 (CBM) HS CODE 2008.99.4000 1 CARTON DRIED MANGO LOW SUGAR WITH HONEY GROSS WEIGHT 17.00 KGS MEAS 0.06 (CBM) HS CODE 2008.99.4000 REFER TO PURCHASE ORDER NO. 1395, 1452,1409, 1438, FS1029-23,",Forever Green Food Inc,"Siam M.C Co .,Ltd",45930.0,1305.0,,United States of America,Vietnam,Xoài sấy,2023-10
1016,USA,Import,2023-10-28,,"CRACKER,DRIED MANGO",Forever Green Food Inc,"Siam M.C Co .,Ltd",45930.0,1098.0,,United States of America,Vietnam,Xoài sấy,2023-10
1017,CIS,Import,2024-03-31,200899.0,DRIED APPLE DRIED MANGO,"Ltd Liability Partnership """"Altyn Badam"" (Three Copecks Piece To Dietary Supplements)""",Sunrise Ins Ltd,5950.0,,0.0,Kazakhstan,Vietnam,Xoài sấy,2024-03
1018,Russia,Import,2023-08-13,804500009.0,"ОБРАЗЦЫ ДЛЯ СЕРТИФИКАЦИИ - МАНГО СУШЕНОЕ/DRIED MANGO, УПАКОВАНО В КАРТ.КОРОБКУ (4УП.Х500ГР), ВЕС НЕТТО 2 КГ, БЕЗ СОДЕРЖАНИЯ ЭТИЛОВОГО СПИРТА, НЕ СОДЕРЖИТ ГМО, ДАТА ИЗГ. 04/2023, СРОК ГОДН, 24 МЕС.","Ооо ""Фрутимпорт""",Sunrise Ins Ltd,2.0,,0.0,Russia,Vietnam,Xoài sấy,2023-08
1019,Russia,Import,2023-08-13,804500009.0,"МАНГО СУШЕНОЕ/ DRIED MANGO. ДЛЯ РЕАЛИЗАЦИИ НАСЕЛЕНИЮ И УПОТРЕБЛЕНИЯ В ПИЩУ, УПАКОВАНО В 2600 КАРТ.КОРОБОК (В КОРОБКЕ ПО 20 УП.Х 500ГР), ЧИСТЫЙ ВЕС НЕТТО 25998 КГ, БЕЗ СОДЕРЖАНИЯ ЭТИЛОВОГО СПИРТА, НЕ СОДЕРЖИТ ГМО, ДАТА ИЗГ. 04/2023, СРОК ГОДН. 24 МЕС.","Ооо ""Фрутимпорт""",Sunrise Ins Ltd,27298.0,,0.1,Russia,Vietnam,Xoài sấy,2023-08
1020,USA,Import,2024-06-02,,VIETNAM ORIGIN DRIED MANGO SLICES (05 OZ PACKING) HS CODE: 200600,Food Castle,Tam Ngoc One Member Company Limited,23273.0,5880.0,,United States of America,Vietnam,Xoài sấy,2024-06
1021,USA,Import,2024-05-09,200899.0,DRIED MANGO,"Liberty Orchards Company, Inc.",Tam Ngoc One Member Company Limited,11725.0,2225.0,,United States of America,Vietnam,Xoài sấy,2024-05
1022,USA,Import,2024-01-24,,"22MT VIETNAM ORIGIN DRIED MANGO SLICES HS CODE 200600 2200 CARTONS (20 PALLETS) (PACKED IN 10KG NET CARTONS) NET WEIGHT: 22,000.00 KGS GROSS WEIGHT:23,320.00 KGS TOTAL NO OF PACKAGES: 2200 CARTONS PO NO : 4947 SELLER FDA NUMBER: 13068632488 EXPORTER FDA NUMBER: 15564704436",Food Castle Inc,Tam Ngoc One Member Company Limited,23320.0,2200.0,,United States of America,Vietnam,Xoài sấy,2024-01
1023,USA,Import,2024-06-23,200600.0,VIETNAM ORIGIN DRIED MANGO HS CODE: 200600 VIETNAM ORIGIN DRIED PAPAYA HS CODE: 081340,Food Castle,Tam Ngoc One Member Company Limited,47496.0,2200.0,,United States of America,Vietnam,Xoài sấy,2024-06
1024,USA,Import,2024-06-23,200600.0,VIETNAM ORIGIN DRIED MANGO HS CODE: 200600 VIETNAM ORIGIN DRIED PAPAYA HS CODE: 081340,Food Castle,Tam Ngoc One Member Company Limited,47496.0,5880.0,,United States of America,Vietnam,Xoài sấy,2024-06
1025,USA,Import,2024-07-12,,DRIED MANGO,Food Castle,Tam Ngoc One Member Company Limited,47497.0,5880.0,,United States of America,Vietnam,Xoài sấy,2024-07
1026,CIS,Import,2024-05-28,200899.0,DRIED MANGO,Llc Asiya Treyd,Tam Ngoc One Member Company Ltd,25920.0,,0.0,Kazakhstan,Vietnam,Xoài sấy,2024-05
1027,CIS,Import,2024-05-15,200899.0,DRIED MANGO,"Llc ""Asiya Treyd""",Tam Ngoc One Member Company Ltd,25920.0,,0.0,Kazakhstan,Vietnam,Xoài sấy,2024-05
1028,CIS,Import,2024-05-05,200899.0,DRIED MANGO,"Llc ""Asiya Treyd""",Tam Ngoc One Member Company Ltd,25920.0,,0.0,Kazakhstan,Vietnam,Xoài sấy,2024-05
1029,CIS,Import,2024-04-05,200899.0,DRIED MANGO,Kg Bio Llc,Tam Ngoc One Member Company Ltd,27625.0,,0.0,Kyrgyzstan,Vietnam,Xoài sấy,2024-04
1030,CIS,Import,2024-03-04,2008996300.0,"THE MANGO SLICES WHICH ARE DRIED UP BY METHOD OF OSMOTIC DEHUDRATION WITH THE CONTENT OF SUGAR 5-10%, IN PRIMARY PACKINGS OF NETTO-MASSOY OF 0.5 KG","Ooo ""Ofs Export""",Tam Ngoc One Member Company Ltd,27740.0,,0.0,Belarus,Vietnam,Xoài sấy,2024-03
1031,CIS,Import,2024-03-01,2008996300.0,"THE MANGO SLICES WHICH ARE DRIED UP BY METHOD OF OSMOTIC DEHYDRATION WITH THE CONTENT OF SUGAR 5-10%, IN PRIMARY PACKINGS OF NETTO-MASSOY OF 0.5 KG","Ooo ""Ofs Export""",Tam Ngoc One Member Company Ltd,27620.0,,0.0,Belarus,Vietnam,Xoài sấy,2024-03
1032,CIS,Import,2023-08-22,200899.0,DRIED MANGO IN THE PLASTIC TRAY 500GR,Llp Dare,Tam Ngoc One Member Company Ltd,24840.0,,0.0,Kazakhstan,Vietnam,Xoài sấy,2023-08
1033,USA,Import,2024-01-07,,"DRIED JACKFRUIT (150GR-BAG, 32BAGS-CARTON) MIXED DRIED FRUIT (150GR-BAG, 40BAGS-CARTON), (BANANAS, YELLOW SWEET POTATOES,PURPLE SWEE T POTATO, JACKFRUIT, TARO, PINEAPPLE) MIXED DRIED FRUIT (25GR-BAG, 170BAGS-CARTON), (BANANAS, YELLOW SWEET POTATOES, PURPLE SWEET POTATO, JACKFRUIT, TARO, PINEAPPLE) DRIED SWEETPOTATO (150GR-BAG, 40BAGS-CARTON) SOFT DRIE D MANGO (200GR-BAG, 50 BAGS-CARTON) DRIED NO-SHELL CASHEW (250GR-BAG,55BAGS-CARTON) PINEAPPLE CHIPS (110GR-BAG, 50 BAGS-CARTON) DRIED LOTUS SEED (200GR-BAG,50BAGS-CARTON) HS CODE: 20089990","Thuan Huong Ltd. Liability Co.,",Thuan Huong Production Trading Comp,1688.0,192.0,,United States of America,Vietnam,Xoài sấy,2024-01
1034,USA,Import,2024-04-15,,YAMMY DRIED DRAGON FRUIT CHIPSHS CODE: 08134090 YAMMY DRIED MANGO CHIPS HS CODE: 08045022 YAMMY DRIED SWEET POTATO HS CODE: 071420,Jive Snacks Llc,"Trung Giang Imp Exp Co.,Ltd",2428.0,200.0,,United States of America,Vietnam,Xoài sấy,2024-04
1035,USA,Import,2023-08-09,,DRIED JACKFRUITS 250G 25 BAGS/ CARTON DRIED MANGO 100G 50 BAGS/ CARTON,Ah Usa Group Inc,Tuan Dat Food Agricultural Processi,6012.0,808.0,,United States of America,Vietnam,Xoài sấy,2023-08
1036,USA,Import,2023-09-29,,3500 CARTON DRIED MANGOES 5KGS 1063 CARTON DR,Ifons Corp,V.Kaus Co. Ltd,23815.0,4563.0,,United States of America,Vietnam,Xoài sấy,2023-09
1037,New philippines,Import,2023-11-17,39232990000.0,7D DRIED MANGOES W1(100g) POUCH PET 12/VMPET12/LLDPE50(W)145MM X (L)190MM,Fpd Food International Inc,Viet Nam Tkt Plastic Packaging,2460.0,,0.0,Philippines,Vietnam,Xoài sấy,2023-11
1038,New philippines,Import,2024-02-16,39232990000.0,7D DRIED MANGOES W1(100G) POUCH PER12/VMPET12/LLDPE50(W)145MMX(L)190MM,Fpd Food International Inc,Vietnam Tkt Plastic Packaging Joint,2460.0,,0.0,Philippines,Vietnam,Xoài sấy,2024-02
1039,New philippines,Import,2024-02-16,39232990000.0,7D DRIED MANGOES ZIPLOCK (100G) POUCH PER12/VMPET12/LLDPE50(W)145MMX(L)215MM,Fpd Food International Inc,Vietnam Tkt Plastic Packaging Joint,3262.0,,0.0,Philippines,Vietnam,Xoài sấy,2024-02
1040,New philippines,Import,2024-02-16,39232990000.0,7D DRIED MANGOES W2(200G) POUCH PER12/VMPET12/LLDPE50(W)155MMX(L)215MM,Fpd Food International Inc,Vietnam Tkt Plastic Packaging Joint,2982.0,,0.0,Philippines,Vietnam,Xoài sấy,2024-02
1041,USA,Import,2024-04-29,,WOOD RISER RATTAN BASKET HERBAL TEA - TEA BAGS BAYDRIED LEAVES HERBAL TEA - TEA BAGS D ANDELION DRIED HERBAL TEA -TEA BAGS DRIED B ITTER MELON HERBAL TEA - TEA BAGS DRIED CHAMOMILE FLOWERS HERBAL TEA - TEA BAGS DRIED CINNAMON HERBAL TEA - TEA BAGS DRIED CINNAMON STICKS HERBAL TEA - TEA BAGSDRIED FENNEL SE ED HERBAL TEA - TEA BAGS DRIED HIBISCUS HERBAL TEA - TEA BAGS DRIED TURMERIC GINGER CINNAMON HERBAL TEA - TEA BAGS EUCALYPTUS DRIEDLEAVES HERBAL TEA - TEA BAGSGUAVA DRIED LE AVES HERBAL TEA - TEA BAGS MANGO DRIED LEAVES HERBAL TEA - TEA BAGS MORINGA DRIED LEAVESHERBAL TEA- TEA BAGS PANDAN DRIED LEAVES HERBAL TEA - TEA BAGS PANDAN LEAF POWDER HERBAL TEA - TEA BAGS ROSEMARY DRIED LEAVES HERBAL TEA - TEA BAGS SOURSOP DRIED FRUITS,Vinalink Hanoi C O Amazon,Vinalink Ha Noi,12057.0,705.0,,United States of America,Vietnam,Xoài sấy,2024-04
1042,USA,Import,2024-04-13,,SOURSOP TEA BAGS SOURSOP DRIED LEAVES DRIEDBANANAS DRIED MIXED FRUITS DRIED MANGOES DRIED JACKFRUITS POSTERSTRAW PARTY AND CHA RMS RING TOSS GAME FOR ADULTS VEGAN ROASTEDCASHEW WOOD FIRE ROASTED CASHEW WOMEN S WO VEN JUMPSUIT RATTAN BREAD TRAY RICE PAPER (DEEP FRIED) RICE VERMICELLI WHITE VERMICELLI VEGETABLE RICE PAPER RICE PAPER ROLL KIT BOWL FOR RICE PAPER WRAPPER TRAY SET SIDE TABLE IN LIVING ROOM SHOWER BENCH,Vinalink Hanoi C O Amazon,Vinalink Ha Noi,10569.0,978.0,,United States of America,Vietnam,Xoài sấy,2024-04
1043,USA,Import,2024-04-03,,DECORATIVE WALL BASKETS RATTAN TOILET TANK BASKET RATTANTISSUE BOX TOILET PAPER COVER S QUARE WITH LID HONEY BROWN SWEATSHIRT FOR WOMEN WATER HYACINTH BASKETS HERBAL TEA-TEA BAGS BANABA DRIED LEAVES HERBAL TEA-TEA BAGSBURDOCK DRIED ROOT HERBAL TEA-TEA BAGS BUTT ERFLY PEA DRIED HERBAL TEA-TEA BAGSCINNAMON HERBAL TEA-TEA BAGS DRIED BITTER MELON HER BAL TEA-TEA BAGS DRIED CALENDULA FLOWERS HERBAL TEA-TEA BAGS DRIED CINNAMON HERBAL TEA-TEA BAGS DRIED GINGER HERBAL TEA-TEA BAGS DRIED GINGER AND LEMON HERBAL TEA-TEA BAGS DRIED HIBISCUS HERBAL TEA-TEA BAGS DRIED PANDAN LEAF POWDER HERBALTEA-TEA BAGS DRIED PASIFL ORA DRIED FLOWERS HERBAL TEA-TEA BAGS DRIED SAGE LEAF TEA HERBAL TEA-TEA BAGS DRIED SENNALEAVES HERBAL TEA-TEA BAGS GUAVA DRIED LEA VES HERBAL TEA-TEA BAGS MANGO DRIED LEAVES,Vinalink Hanoi C O Amazon,Vinalink Ha Noi,8969.0,731.0,,United States of America,Vietnam,Xoài sấy,2024-04
1044,USA,Import,2024-05-13,,HERBAL TEA - TEA BAGS BUTTERFLY PEA DRIED HERBAL TEA - TEA BAGS CINNAMON HERBAL TEA - TEA BAGS DANDELION DRIED HERBAL TEA - TEA BAGSDRIED BITTER MELONHERBAL TEA - TEA BAGS DR IED CINNAMON HERBAL TEA - TEA BAGS DRIEDFEN NEL SEED HERBAL TEA - TEA BAGS DRIED HIBISCUSHERBAL TEA - TEA BAGS DRIED MULLEIN LEAVES HERBAL TEA - TEA BAGS GUAVA DRIED LEAVES H ERBAL TEA - TEA BAGS MANGO DRIED LEAVES HERBAL TEA - TEA BAGS MANGO LEAF POWDER HERBAL TEA -TEA BAGS NETTLE DRIED LEAVES HERBAL TEA - TEA BAGS POWDER HIBISCUS HERBAL TEA - TEA BAGS SOURSOP DRIED LEAVES HERBAL TEA - TEA BAGS SOURSOP FRUIT POWDER HERBAL TEA - TEA BAGS TURMERIC GINGER CINN BREAD BAG CARD PAPER WOODEN BOARD FOR COUPLEBALL STAND WELC OME BOAD LUCKY BRACELET MEMORIAL PET BOAD KITCHEN WOOD BOX WOODEN TRAY AND DICE FOR COUPLE WOODEN TREE FOR CAT,Vinalink Hanoi C Oamazon,Vinalink Hanoi,10095.0,972.0,,United States of America,Vietnam,Xoài sấy,2024-05
1045,USA,Import,2024-05-13,,"HERBAL TEA - TEA BAGS BUTTERFLY PEA DRIED HERBAL TEA - TEA BAGS CINNAMON HERBAL TEA - TEA BAGS DANDELION DRIED HERBAL TEA - TEA BAGS DRIED BITTER MELON HERBAL TEA - TEA BAGS DRIED CINNAMON HERBAL TEA - TEA BAGS DRIED FENNEL SEED HERBAL TEA - TEA BAGS DRIED HIBISCUS HERBAL TEA - TEA BAGS DRIED MULLEIN LEAVES HERBALTEA - TEA BAGS GUAVA DRIED LEAVES HERBAL TEA - TEA BAGS MANGO DRIED LEAVES HERBAL TEA - T EA BAGS MANGO LEAF POWDER HERBAL TEA - TEA BAGS NETTLE DRIED LEAVES HERBAL TEA - TEA BAGS POWDER HIBISCUS HERBAL TEA - TEA BAGS SOURSOPDRIED LEAVES HERBAL TEA - TEA BAGS SOURSOP F RUIT POWDER HERBAL TEA - TEA BAGS TURMERIC GINGER CINN BREAD BAG CARD PAPER WOODEN BOARD FOR COUPLE BALL STAND WELCOME BOAD LUCKY BRACELET MEMORIAL PET BOAD KITCHEN WOOD BOX WOODENTRAY AND DICE FOR COUPLE WOODEN TREE FOR CAT WOODEN BOOKS DECORATE THE BATHROOM BIBLE VER SES JAR DECORATIVE CARDS WOODEN BOARD FOR PARENTS WOODEN BOX FOR PARENTS WOODEN BOARD FOR COUPLES WOODEN BOX FOR COUPLES BEIGE FRAME FABRIC BAG HAIR TURBANS, HEADBANDS POCKET MIRROR WATER HYACINTH BASKET SEAGRASS BASKET WALL DECOR TISSUE BOX COVER RECTANGLE RATTAN TRAYSSEAGRASS BASKETS RATTAN BAGS HS CODE: 460219 90, 63059090, 96159019, 70099200, 09022090, 70109099, 46021290, 46021210, 49090000, 44219999, 71179010, 48201000, 44149000 AMS HBL: LAX240414819 SCAC CODE: GBOR",Iwin Group Corp,Vinalink Hanoi,31096.0,972.0,,United States of America,Vietnam,Xoài sấy,2024-05
1046,USA,Import,2024-05-13,,"BANANA DRIED, MANGO DRIED PURPLE SWEET POTATO DRIED JACKFRUIT DRIED STRAW PARTY AND CHARMS RATTAN SERVINGTRAY TENNIS PUPS PICK P APER CARD MAILBOX , SATIN BLACK GALVANIZED STEEL IN-GROUND MAILBOX POST, SATIN BLACK ALUMINUM IN -GROUND MAILBOX POST , SATIN BLACK GALVANIZED STEEL WALL-MOUNT MAILBOX,MATTEBLACK AND WOODGRAIN FINISH GALVANIZED STEE L IN-GROUND MAILBOX POST, SATIN BLACK GALVANIZED STEEL WALL-MOUNT MAIIBOX, GLOSS BLACK GALVANIZED STEEL WALL-MOUNT MAILBOX WITHPLA NTER, SATIN BLACK GALVANIZED STEEL WALL-MOUNT MAILBOX, GLOSS WHITE GALVANIZED STEELWALLMOUNT",Vinalink Hanoi C O Amazon,Vinalink Hanoi,8942.0,735.0,,United States of America,Vietnam,Xoài sấy,2024-05
1047,USA,Import,2024-04-29,,"WOOD RISER 11.81"" X 5.91"" X 2.13"" RATTAN BASKET HERBAL TEA - TEA BAGS BAY DRIED LEAVES HERBAL TEA - TEA BAGS DANDELION DRIED HERBAL TEA- TEA BAGS DRIED BITTER MELON HERBAL TEA - T EA BAGS DRIED CHAMOMILE FLOWERS HERBAL TEA - TEA BAGS DRIED CINNAMON HERBAL TEA - TEA BAGSDRIED CINNAMON STICKS HERBAL TEA - TEA BAGS DRIED FENNEL SEED HERBAL TEA - TEA BAGS DRIEDHIBISCUS HERBAL TEA - TEA BAGS DRIED TURMERI C GINGER CINNAMON HERBAL TEA - TEA BAGS EUCALYPTUS DRIED LEAVES HERBAL TEA - TEA BAGS GUAVA DRIED LEAVES HERBAL TEA - TEA BAGS MANGO DRIED LEAVES HERBAL TEA - TEA BAGS MORINGA DRIED LEAVES HERBAL TEA - TEA BAGS PANDAN DRIED LEAVES HERBAL TEA - TEA BAGS PANDAN LEAF POWDER HERBAL TEA - TEA BAGS ROSEMARY DRIED LEAVESHERBAL TEA - TEA BAGS SOURSOP DRIED FRUITS H ERBAL TEA - TEA BAGS SOURSOP DRIED LEAVES HERBAL TEA - TEA BAGS SOURSOP FRUIT POWDER HERBAL TEA - TEA BAGS STEVIA DRIED LEAVES HERBAL TEA - TEA BAGS THYME DRIED LEAVES RATTAN WEBBING FOR CANING PROJECTS HEXAGON RATTAN WEBBINGFOR CANING PROJECTS SQUARE DECORATIVE CARDS WOODEN BOARD FOR PARENTS WOODEN BOX FOR PARENTS IDEA CARDS SET 11 WOODEN BOARD FOR COUPLESHERBAL TEA - TEA BAGS BURDOCK DRIED ROOT POW DER HERBAL TEA - TEA BAGS BUTTERFLY PEA DRIEDFLOWER HERBAL TEA - TEA BAGS DANDELION POWDE R HERBAL TEA - TEA BAGS DRIED MILK THISTLE SEEDS HERBAL TEA - TEA BAGS DRIED SENNA PEPPERMINT LICORICE FENNEL HERBAL TEA - TEA BAGS GUAVA LEAF POWDER HERBAL TEA - TEA BAGS LAVENDERDRIED FLOWERS HERBAL TEA - TEA BAGS LICORICE POWDER HERBAL TEA - TEA BAGS NETTLE DRIED LE AVES HERBAL TEA - TEA BAGS POWDER HIBISCUS WOODEN BOX FOR COUPLES HS CODE:44219999; 9022090; 46021290; 49090000 AMS HBL: LAX240414631 SCAC CODE: GBOR",Iwin Group Corp,Vinalink Hanoi,35157.0,705.0,,United States of America,Vietnam,Xoài sấy,2024-04
1048,USA,Import,2024-04-15,,SEAGRASS BASKET HERBAL TEA-TEA BAGS BANABA DRIED LEAVES HERBAL TEA-TEA BAGS BAY DRIED LEAVES HERBAL TEA-TEA BAGS BURDOCK DRIED ROOT HERBAL TEA-TEA BAGS BUTTERFLY PEA DRIED HERBAL TEA-TEA BAGS CHAMOMILE FLOWERS HERBAL TEA-TEA BAGS DANDELION DRIED HERBAL TEA-TEA BAGS DANDELION POWDER HERBAL TEA-TEA BAGS DRIED HIBISCUS HERBAL TEA-TEA BAGS GUAVA DRIED LEAVES HERBAL TEA-TEA BAGS LEMONGRASS DRIED LEAVES HERBAL TEA-TEA BAGS LICORICE DRIED ROOT HERBAL TEA-TEA BAGS MANGO DRIED LEAVES HERBAL TEA-TEA BAGS MILK THISTLE SEEDS HERBAL TEA-TEA BAGS MORINGA DRIED LEAVES HERBAL TEA-TEA BAGS NETTLE DRIED LEAVES HERBAL TEA-TEA BAGS PANDAN DRIED LEAVES HERBAL TEA-TEA BAGS PANDAN LEAF POWDER HERBAL TEA-TEA BAGS ROSEMARY DRIED LEAVESHERBAL TEA-TEA BAGS SENNA LEAVES HERBAL TEA- TEA BAGS SOURSOP DRIED FRUITS HERBAL TEA-TEA BAGS SOURSOP DRIED LEAVES HERBAL TEA-TEA BAGSSOURSOP FRUIT POWDER HERBAL TEA-TEA BAGS SPE ARMINT DRIED LEAVES HERBAL TEA-TEA BAGS THYMEDRIED LEAVES HERBAL TEA-TEA BAGS TURMERIC GI NGER CINNAMON TRASH CAN WITH LID TISSUE BOX COVER SQUARE BATHROOM TRAY WATER HYACINTH BASKETS MUG TUMBLER HS CODE: 46021990; 46029090; 69141000; 96170010; 09022090 AMS HBL: LAX240314441 SCAC CODE: GBOR,Iwin Group Corp,Vinalink Hanoi,30662.0,910.0,,United States of America,Vietnam,Xoài sấy,2024-04
1049,USA,Import,2024-01-06,,230 SOURSOP DRIED LEAVES 10OZ GUAVA DRIED LEAVES 35TEA BAGS GUAVA DRIED LEAVES 8OZ AVOCAD O DRIED LEAVES 16 AVOCADO DRIED LEAVES 6OZ ROSEMARY DRIED LEAVES 10OZ ROSEMARY DRIED LEAVES 20OZ ROSEMARY DRIED LEAVES 6OZ NEEM DRIED LEAVES 10OZ NEEM DRIED LEAVES 20OZ NEEM DRIED LEAVES 15 TEA BAGS NEEM DRIED LEAVES 33 TEA BAGS NEEM DRIED LEAVES 55 TEA BAGS NEEM DRIED LEAVES 75 TEA BAGS NEEM DRIED LEAVES 60 TEA BAGS MANGODRIED LEAVES 100 TEA BAGS MANGO DRI ED LEAVES 135 TEA BAGS CHAMOMILE FLOWERS 135 TEA BAGS CHAMOMILE AND LAVENDER FLOWERS 40 TEA BAGS SOURSOP DRIED LEAVES,Vinalink Hanoi C O Amazon,Vinalink Hanoi,3585.0,93.0,,United States of America,Vietnam,Xoài sấy,2024-01
1050,USA,Import,2023-10-16,,END GRAIN WALNUT WOOD CUTTING BOARD MEN S POLO SHIRT CORD PONIIBAND GLITTER PONIIBANDPOSTER DRIED BANANAS DRIED MIXED FRUITS DRIED MANGOES DRIED JACKFRUITS PLANT CADDY BIG ROUND - NATURAL TEAK PLANT CADDY SM ALL ROUND - NATURAL TEAK,Vinalink Hanoi C O Amazon,Vinalink Hanoi,13575.0,1799.0,,United States of America,Vietnam,Xoài sấy,2023-10
1051,USA,Import,2024-01-19,,SOFT DRIED MANGO PACKED 4/5000G ETC,Usa Produce,Vinaxo Company Limited,22800.0,1100.0,,United States of America,Vietnam,Xoài sấy,2024-01
1052,USA,Import,2023-08-28,,ROASTED AND SALTED CASHEW WITH SKIN. ROASTED CASHEW ROASTED CASHEW WITH CHEESE ROASTED CASHEW WITH CHILLI GARLIC DRIED SLICED MANGOES,R.J Imports.,Vincas Company Limited,1850.0,133.0,,United States of America,Vietnam,Xoài sấy,2023-08
